venue_id,quiz_date,placing,team,score
37069574,2014-03-26,17,Go Team!,
37069574,2014-03-19,1,Edison Hate Future,
37069574,2014-03-19,2,dunder mifflin b team,
37069574,2014-03-19,3,The Yellow kings,
37069574,2014-03-19,4,"Marty, Clear The House",
37069574,2014-03-19,5,still Need a name,
37069574,2014-03-19,6,Look at my critterbush: don't touch,
37069574,2014-03-19,7,"Sorry, im not sorry",
37069574,2014-03-19,8,Grand Budapest,
37069574,2014-03-19,9,Japanciatic Cancer,
37069574,2014-03-19,10,What's In The Box,
37069574,2014-03-19,11,Future Historians,
37069574,2014-03-19,12,The Carpet Baggers,
37069574,2014-03-19,13,Brandi's Sweaty Kisses,
37069574,2014-03-19,14,Robert Muldoon & The Clever Girls,
37069574,2014-03-19,15,The Black Peonies,
37069574,2014-03-12,1,Parliment of Owls,
37069574,2014-03-12,2,Texas Plate BCM-7968 You Left Your Lights ON,
37069574,2014-03-12,3,Future Historians,
37069574,2014-03-12,4,Crimea A River,
37069574,2014-03-12,5,Team Manchaca,
37069574,2014-03-12,6,South by South Mess,
37069574,2014-03-12,7,Master Japancake Theatre,
37069574,2014-03-12,8,Uncles With Benefits,
37069574,2014-03-12,9,Choking Kenny Rogers Chicken,
2172615722,2023-04-18,1,Super excited about Grand Admiral Mitthrawnuruodo,61
2172615722,2023-04-18,2,IG12 is a hollow shell of himself,44
2172615722,2023-04-18,3,Seat filler,32
2172615722,2023-04-11,1,Mr. X,32
2172615722,2023-04-11,2,Holy Shirts and Pants,23
2172615722,2023-04-04,1,Holy shirts and pants,53
2172615722,2023-04-04,2,Not Aubrey or Kara,46
2172615722,2023-04-04,3,Kara,42
2172615722,2023-04-04,4,Aubrey,31
2172615722,2023-03-28,1,Carols Team,71
2172615722,2023-03-28,2,The Ladies,50
2172615722,2023-03-14,1,Daisy Fuentes,62
2172615722,2023-03-14,2,Rodeo Shrimp,40
2172615722,2023-03-14,3,North by North East,12
2172615722,2023-03-14,4,Ollies mom,8
2172615722,2023-03-07,1,All My Exes Did A Texit,85
2172615722,2023-03-07,2,Urinal Cakes,80
2172615722,2023-03-07,3,Scum,77
2172615722,2023-03-07,4,SXSWorst,77
2172615722,2023-03-07,5,Vicki and Anne,52
2172615722,2023-03-07,6,Were not good at trivia,48
2172615722,2023-03-07,7,FYB,38
2172615722,2023-03-07,8,Starting Over,25
2172615722,2023-02-28,1,Urinal Cakes,28
2172615722,2023-02-28,2,Cakes,27
2172615722,2023-02-28,3,Urinal,23
2172615722,2023-02-28,4,dynamic duo,20
2172615722,2023-02-28,5,Adela,20
2172615722,2023-02-21,1,Somebody Always Ends Up Dead,73
2172615722,2023-02-21,2,Urinal Cakes,71
2172615722,2023-02-21,3,Big Brussel Sprouts,64
2172615722,2023-02-21,4,twerkin 4 berkin,63
2172615722,2023-02-21,5,Orange & Blue,60
2172615722,2023-02-21,6,Hold me closer Tony Danza,59
2172615722,2023-02-21,7,Lavish Display of Ignorance,47
2172615722,2023-02-21,8,Main Street Bitches,40
2172615722,2023-02-21,9,Pardi Gras,7
2172615722,2023-02-21,10,Parsi gras,3
2172615722,2023-02-07,1,The New York Side Bitches,76
2172615722,2023-02-07,2,Somebody Always Ends Up Dead,74
2172615722,2023-02-07,3,Biden Chinese Balloon Artist,59
2172615722,2023-02-07,4,Lavish Display of Ignorance,57
2172615722,2023-02-07,5,Team Velma,15
2172615722,2023-02-07,6,The Duhs,15
2172615722,2023-02-07,7,Clever Name Here,5
2172615722,2023-01-24,1,Somebody Always Ends Up Dead,83
2172615722,2023-01-24,2,Lavish Display of Ignorance,73
2172615722,2023-01-24,3,misty tuck,69
2172615722,2023-01-24,4,We got here late,46
2172615722,2023-01-24,5,Team Moxie,15
2172615722,2023-01-24,6,Misty Tuck,5
2172615722,2023-01-17,1,Somebody Always Ends Up Dead,84
2172615722,2023-01-17,2,Three Amigas,77
2172615722,2023-01-17,3,Lavish Display of Ignorance,63
2172615722,2023-01-17,4,Missing my NY Gals,54
2172615722,2023-01-17,5,DoubleDs,36
2172615722,2023-01-10,1,Penne for you Thots,69
2172615722,2023-01-10,2,Lavish Display of Ignorance,61
2172615722,2023-01-10,3,Urinal Cakes,58
2172615722,2023-01-10,4,TAJ,51
2172615722,2023-01-10,5,Sister Margarit,46
2172615722,2023-01-10,6,Dan the Man,43
2172615722,2023-01-10,7,Yolo,30
2172615722,2023-01-10,8,Just the tips,6
2172615722,2023-01-03,1,Dingleberries,89
2172615722,2023-01-03,2,Muffin Panthers,83
2172615722,2023-01-03,3,Somebody Always Ends Up Dead,82
2172615722,2023-01-03,4,Crispy Fingerlings - expansion pack,65
2172615722,2023-01-03,5,Winners,47
2172615722,2022-12-27,1,Rad Shrimp,61
2172615722,2022-12-27,2,Superheroes of BMX,46
2172615722,2022-12-27,3,Ziggys Leapers,45
2172615722,2022-12-27,4,POLLOS LOCOS,9
2172615722,2022-12-27,5,Kim fam,2
2172615722,2022-12-20,1,Urinal Cakes,80
2172615722,2022-12-20,2,Somebody Always Ends Up Dead,79
2172615722,2022-12-20,3,Scum,69
2172615722,2022-12-20,4,DM3,47
2172615722,2022-12-20,5,dm3,0
2172615722,2022-12-13,1,Trash Panda Boyz,69
2172615722,2022-12-13,2,"Girls rule, boys drool",67
2172615722,2022-12-13,3,Urinal Cakes,67
2172615722,2022-12-13,4,See you next Tuesday,63
2172615722,2022-12-13,5,The Go Hards,60
2172615722,2022-12-13,6,Trivia Godzz,50
2172615722,2022-12-13,7,The Amish Space Heaters,46
2172615722,2022-12-06,1,Quizilla,72
2172615722,2022-12-06,2,Somebody Always End Up Dead,71
2172615722,2022-12-06,3,PrestonCara,21
2172615722,2022-11-29,1,Somebody Always Ends Up Dead,80
2172615722,2022-11-29,2,Lavish Display of Ignorance,75
2172615722,2022-11-29,3,Wrong answers only,69
2172615722,2022-11-29,4,Crispy Fingerlings,60
2172615722,2022-11-29,5,SKillz,45
2172615722,2022-11-29,6,Plant Daddies,29
2172615722,2022-11-22,1,Two Halves of a Whole Idiot,45
2172615722,2022-11-22,2,Plant Daddies,43
2172615722,2022-11-22,3,Accounting Nerds,0
2172615722,2022-11-15,1,"I'm the problem, it's me",80
2172615722,2022-11-15,2,Somebody Always Ends Up Dead,78
2172615722,2022-11-15,3,Lavish Display of Ignorance,68
2172615722,2022-11-15,4,Rejected Swifties,66
2172615722,2022-11-15,5,Slightly challenged,29
2172615722,2022-11-15,6,Nerd Alert,6
2172615722,2022-11-08,1,Tar Heels,79
2172615722,2022-11-08,2,Somebody Always Ends Up Dead,74
2172615722,2022-11-08,3,Youre a quizard Harry.,66
2172615722,2022-11-08,4,Not you,47
2172615722,2022-11-08,5,Table of 3,34
2172615722,2022-11-08,6,Turkey Babies,15
2172615722,2022-11-08,7,Lobster rollers,15
2172615722,2022-11-08,8,Jadry,13
2172615722,2022-11-01,1,Somebody Always Ends Up Dead,81
2172615722,2022-11-01,2,Lavish Display of Ignorance,78
2172615722,2022-11-01,3,Wake me up when September ends,74
2172615722,2022-11-01,4,Mambo Italiano,58
2172615722,2022-11-01,5,Jenny and the Jets,51
2172615722,2022-11-01,6,slayyyers,37
2172615722,2022-11-01,7,4 Girls,23
2172615722,2022-11-01,8,CryptoPunk,18
2172615722,2022-11-01,9,LegoOffice,18
2172615722,2022-11-01,10,StarShuga,0
2172615722,2022-10-25,1,Somebody Always Ends Up Dead,87
2172615722,2022-10-25,2,Vote Jay For Land,85
2172615722,2022-10-25,3,HAYYYYYYYYY,70
2172615722,2022-10-25,4,High Impact,65
2172615722,2022-10-18,1,Somebody Always Ends Up Dead,79
2172615722,2022-10-18,2,Public Savants,65
2172615722,2022-10-18,3,Lavish Display of Ignorance,63
2172615722,2022-10-18,4,Emotionally Available Men,58
2172615722,2022-10-18,5,Amish Space Heaters,51
2172615722,2022-10-18,6,Waiting for JB,28
2172615722,2022-10-18,7,Rampage 04,16
2172615722,2022-10-11,1,Trash Pandas Anonymous,78
2172615722,2022-10-11,2,TJ Time,70
2172615722,2022-10-11,3,Yeehaw fuck the law,65
2172615722,2022-10-11,4,inCode etc.,59
2172615722,2022-10-11,5,Not vampires,48
2172615722,2022-10-04,1,Somebody Always Ends Up Dead,79
2172615722,2022-10-04,2,The Tar Heels,76
2172615722,2022-10-04,3,I glued my hand to the table,71
2172615722,2022-10-04,4,Your Mom,63
2172615722,2022-10-04,5,The Amish Space Heaters,56
2172615722,2022-10-04,6,The Regular Human Trivia Team,34
2172615722,2022-10-04,7,Where are my teammates?,0
2172615722,2022-09-27,1,Somebody Always Ends Up Dead,83
2172615722,2022-09-27,2,The Dont Care Givers,81
2172615722,2022-09-27,3,Exposing our nipples in a new environment.,76
2172615722,2022-09-27,4,IT'S CORN!!!,75
2172615722,2022-09-27,5,Lavish Display of Ignorance,72
2172615722,2022-09-27,6,Team Knockout,45
2172615722,2022-09-27,7,Oklahomies,35
2172615722,2022-09-27,8,Adam Levines Audacity,34
2172615722,2022-09-27,9,Adam Levines audacity(2),32
2172615722,2022-09-27,10,The Broken Leg,32
2172615722,2022-09-27,11,Im better than you,8
2172615722,2022-09-20,1,Somebody Always Ends Up Dead,75
2172615722,2022-09-20,2,Induced Dogmand,64
2172615722,2022-09-20,3,Geeks who freak,63
2172615722,2022-09-20,4,Spider on Queen Elizabeth,63
2172615722,2022-09-20,5,slayyyyers,59
2172615722,2022-09-20,6,Mountainfears,55
2172615722,2022-09-20,7,Just for fun,18
2172615722,2022-09-13,1,Somebody Always Ends Up Dead,84
2172615722,2022-09-13,2,Skeeter swarm,73
2172615722,2022-09-13,3,Beer Pressure,70
2172615722,2022-09-13,4,c-students,65
2172615722,2022-09-13,5,Car Ramrod,53
2172615722,2022-09-13,6,OG garden,48
2172615722,2022-09-13,7,Spoiler for Netflix The Crown,47
2172615722,2022-09-13,8,VOID,0
2172615722,2022-09-13,9,VoiD,0
2172615722,2022-09-06,1,Somebody Always Ends Up Dead,80
2172615722,2022-09-06,2,Pup and suds,66
2172615722,2022-09-06,3,Jennifer Shultz,65
2172615722,2022-09-06,4,Retreat Rats,35
2172615722,2022-08-30,1,Smiljalicious,79
2172615722,2022-08-30,2,Somebody Always Ends Up Deaddd,76
2172615722,2022-08-30,3,the spoke 'n broke,76
2172615722,2022-08-30,4,Trash Pandas Anonymous,70
2172615722,2022-08-30,5,Default iCloud Account,58
2172615722,2022-08-30,6,quizbowlingforsoup,57
2172615722,2022-08-30,7,The Flying Chanclas,39
2172615722,2022-08-23,1,Somebody Always Ends Up Deadddd,83
2172615722,2022-08-23,2,Lavish Display of Ignorance,71
2172615722,2022-08-23,3,The Amish Space Heaters,70
2172615722,2022-08-23,4,Pizza Bone,32
2172615722,2022-08-23,5,YouMe&Mango,26
2172615722,2022-08-23,6,Its my birthday b,15
2172615722,2022-08-23,7,Somebody Always Ends Up Dead,0
37034165,2023-04-17,1,YES YES YES YES YES YES YES YES,86
37034165,2023-04-17,2,Team Name,74
37034165,2023-04-17,3,Witness the quizness,71
37034165,2023-04-17,4,"fuck Mary, kill",70
37034165,2023-04-17,5,Just doodoo it,68
37034165,2023-04-17,6,She wasnt a mistake,66
37034165,2023-04-17,7,Collin is working so round two will be rough,65
37034165,2023-04-17,8,Lets get quizzical,60
37034165,2023-04-17,9,Ahhh,60
37034165,2023-04-17,10,Kongs army,50
37034165,2023-04-17,11,[Letterkenny],22
37034165,2023-04-17,12,[Lets get quizzical],0
37034165,2023-04-10,1,Rocket City Trash Pandas,78
37034165,2023-04-10,2,Off a lot,74
37034165,2023-04-10,3,WeNeedAName,69
37034165,2023-04-10,4,Quizztina Aguilera,67
37034165,2023-04-10,5,women screaming,64
37034165,2023-04-10,6,dont tell me what to do.,64
37034165,2023-04-10,7,Uni Dragon,39
37034165,2023-04-10,8,Im Batman,36
37034165,2023-04-03,1,Kim Mulkeys Sleeves,89
37034165,2023-04-03,2,Perspicacious Peggers,88
37034165,2023-04-03,3,Colossal Combos,83
37034165,2023-04-03,4,Leonardo DiCaprio's dating pool one old hag,80
37034165,2023-04-03,5,Collin is freezing his ass off,77
37034165,2023-04-03,6,"Just wing it, well be fine",71
37034165,2023-04-03,7,Zoe can only do so much,71
37034165,2023-04-03,8,Witness the quizness,67
37034165,2023-04-03,9,MingMing,51
37034165,2023-03-27,1,Happy Birthday Edwin!,79
37034165,2023-03-27,2,Fantasy Is My Jam! But Only If Youre Talking About Mariah Careys 1995 Hit From Her Album Daydream,78
37034165,2023-03-27,3,Happy Birthday Rachel (and Edwin...supposedly...),77
37034165,2023-03-27,4,Gum and Gummer [3RD],77
37034165,2023-03-27,5,Logans #1 Boy,71
37034165,2023-03-27,6,Colin is off today and can actually play,68
37034165,2023-03-27,7,Ask Us Old People Stuff,67
37034165,2023-03-27,8,Witness the quizness,64
37034165,2023-03-27,9,Its JOEVER,63
37034165,2023-03-27,10,M&M,23
37034165,2023-03-20,1,The Day After (South By),78
37034165,2023-03-20,2,"Movieman, Musicman, Teamman",72
37034165,2023-03-20,3,Hopalong Ryan Gosling,71
37034165,2023-03-20,4,Catch 23: Holden Returns,70
37034165,2023-03-20,5,Vernal equal Knocks,67
37034165,2023-03-20,6,Quiz Whalifa,65
37034165,2023-03-20,7,Partials,63
37034165,2023-03-20,8,Taco Taungsday,59
37034165,2023-03-13,1,Tonight's Team Name Is Exactly Precisely Specifically Totally and Meticulously 100 Characters Long!!,84
37034165,2023-03-13,2,Cocaine Panda,75
37034165,2023-03-13,3,Making a run on the spank bank,74
37034165,2023-03-13,4,All Quiet in the Western Booth,72
37034165,2023-03-13,5,The Year of 400 Rabbits,72
37034165,2023-03-13,6,Witness the quizness,64
37034165,2023-03-13,7,Midnight Inservice,59
37034165,2023-03-13,8,Candy Apple's Dance Center,52
37034165,2023-03-13,9,"the good, the bad, and the toothless",52
37034165,2023-03-13,10,Hooligans,25
37034165,2023-03-06,1,Government Issued Banana Milk [2ND],83
37034165,2023-03-06,2,"No. Cant Fix. No. No, No. The Broken. The Broken. Twitter Broke. [1ST]",83
37034165,2023-03-06,3,The Grammys,74
37034165,2023-03-06,4,Colin is doing his best.,73
37034165,2023-03-06,5,Frisky Biscuits,64
37034165,2023-03-06,6,The Golden Oldies and Tony,52
37034165,2023-03-06,7,[The crustys],20
37034165,2023-03-06,8,[The Golden Oldies and Tony],0
37034165,2023-02-27,1,Flaps,82
37034165,2023-02-27,2,Cardi B feat. Lil Lang: MODOK Yellow,80
37034165,2023-02-27,3,Twin Pretzel,75
37034165,2023-02-27,4,.... and in last place,70
37034165,2023-02-27,5,Monday Vibe Inspectors,69
37034165,2023-02-27,6,400 Ribbits,69
37034165,2023-02-27,7,Year of 400 Rabbits,68
37034165,2023-02-27,8,hedgerow kinks,65
37034165,2023-02-27,9,Lets get quizzical,62
37034165,2023-02-27,10,Reality Hoes,62
37034165,2023-02-27,11,From A to Zoe,57
37034165,2023-02-27,12,[Witness the quizness],37
37034165,2023-02-20,1,The Fast & The Curious: South Lamar Drift,84
37034165,2023-02-20,2,Team Rocket,81
37034165,2023-02-20,3,Thighs-a Minnelli,78
37034165,2023-02-20,4,Who ate the last pickle?,75
37034165,2023-02-20,5,... and in last place,74
37034165,2023-02-20,6,Compulsive masticators,72
37034165,2023-02-20,7,two too many ninas,70
37034165,2023-02-20,8,Are You Sure,66
37034165,2023-02-20,9,Witness the quizness,64
37034165,2023-02-20,10,[Compulsive Masticators],0
37034165,2023-02-13,1,Team Rocket,74
37034165,2023-02-13,2,Pickle Juice Everywhere All At Once,65
37034165,2023-02-13,3,Below average rural walruses,64
37034165,2023-02-13,4,The Year of 400 Rabbits,63
37034165,2023-02-13,5,99 Chinese spy balloons,61
37034165,2023-02-13,6,Last minute valentine's day butt stuff,57
37034165,2023-02-13,7,The Dregs of Mopac,55
37034165,2023-02-13,8,Bob on my Bullocks,55
37034165,2023-02-13,9,"Third Times Not the Charm, Philly",43
37034165,2023-02-13,10,FlorencePughFanClub.com,39
37034165,2023-02-13,11,not your average throuple,39
37034165,2023-02-06,1,Genital knowledge,86
37034165,2023-02-06,2,Natasha Lyonne Is Our Generations Joe Pesci,79
37034165,2023-02-06,3,Year of 400 Rabbits,77
37034165,2023-02-06,4,99 sus balloons,72
37034165,2023-02-06,5,Lets get quizzical,72
37034165,2023-02-06,6,Monday Vibe Inspectors,71
37034165,2023-02-06,7,why did you eat my fries,69
37034165,2023-02-06,8,Witness the quizness,68
37034165,2023-02-06,9,Heather's Minions,57
37034165,2023-01-30,1,21 Can You Do Sum For Mee,77
37034165,2023-01-30,2,"Dang ol freezin rain, I tell you what, man ... like dang ol Arnold, man, turnin blue for Batman",74
37034165,2023-01-30,3,Evanescence is Effervescent [2ND],74
37034165,2023-01-23,1,Year of 400 Rabbits,80
37034165,2023-01-23,2,We are BIG smart,71
37034165,2023-01-23,3,Threes a crowd,64
37034165,2023-01-23,4,Monday Vibe Inspectors,63
37034165,2023-01-23,5,Baddie brigade,40
37034165,2023-01-16,1,Monday Vibe Inspectors,86
37034165,2023-01-16,2,Gravity's Rainbow Connection,84
37034165,2023-01-16,3,Witness the quizness,81
37034165,2023-01-16,4,"I Left My Wallet In Davos, Switzerland",81
37034165,2023-01-16,5,Party of 5,81
37034165,2023-01-16,6,Maybe Butt Stuff,78
37034165,2023-01-16,7,Denim Prison,74
37034165,2023-01-16,8,... and in last place,70
37034165,2023-01-09,1,Air Bud in the club gettin tipsy,89
37034165,2023-01-09,2,12 Angry Eyes,87
37034165,2023-01-09,3,Once in a blue moontower 3,83
37034165,2023-01-09,4,"Kevin McCarthy Would Do Anything To Lead, But He Wont Do That",82
37034165,2023-01-09,5,Nice day to be on the porch,79
37034165,2023-01-09,6,Lets Get Quizzical!,71
37034165,2023-01-09,7,Has anyone seen Kanye?,70
37034165,2023-01-09,8,Bris Brats,69
37034165,2023-01-09,9,Sofa King Special,57
37034165,2023-01-09,10,Milhouse,25
37034165,2023-01-02,1,A few rural walruses,83
37034165,2023-01-02,2,Double Dinklage,75
37034165,2023-01-02,3,We Have a Hard Stop at 9:59pm,73
37034165,2023-01-02,4,Hot Squash,70
37034165,2023-01-02,5,Witness the quizness,68
37034165,2023-01-02,6,... and in last place,68
37034165,2023-01-02,7,Dickdogs,63
37034165,2023-01-02,8,Driven2Trivia,62
37034165,2023-01-02,9,Damn the Man,61
37034165,2023-01-02,10,The Dynamos,54
37034165,2023-01-02,11,n/a,0
37034165,2022-12-26,1,"That grid, man, dang ol Apocalypse Now, man, dang ol The horror! The horror!",84
37034165,2022-12-26,2,Lasagna Coma,83
37034165,2022-12-26,3,A Few Rural Walruses,73
37034165,2022-12-26,4,Team XX,71
37034165,2022-12-26,5,"A gen-x, a millennial and some other cool people ;)",58
37034165,2022-12-12,1,Rigging the Company Christmas Party,88
37034165,2022-12-12,2,Oh Bourbon! (DQ),85
37034165,2022-12-12,3,Disgruntled Pelicans,81
37034165,2022-12-12,4,Citizen Kandy Kane,77
37034165,2022-12-12,5,All I want for Xmas is a public owned twitter,75
37034165,2022-12-12,6,... and in last place,72
37034165,2022-12-12,7,Drama mamas,52
37034165,2022-12-12,8,Drama Mamas,0
37034165,2022-12-12,9,Drama mama,0
37034165,2022-11-28,1,Scoot Scoot B!tches,85
37034165,2022-11-28,2,"If Its Monday, Jerry Jones Must Still Be A World-Class Racist",82
37034165,2022-11-28,3,Beer with me a moment,80
37034165,2022-11-28,4,Dont Coke the Bear,79
37034165,2022-11-28,5,Gravitys Rainbow Connection,78
37034165,2022-11-28,6,Areola borealis,76
37034165,2022-11-28,7,Hayes and Confused,75
37034165,2022-11-28,8,Witness the quizness,70
37034165,2022-11-28,9,Quetzals,57
37034165,2022-11-28,10,The losers yet again,44
37034165,2022-11-14,1,Jay Leno Finally Learned What A Sick Burn Is [DQ],87
37034165,2022-11-14,2,The Dog Arms,83
37034165,2022-11-14,3,Insert Name Here,81
37034165,2022-11-14,4,Game of Trombones (wonk wonk),73
37034165,2022-11-14,5,Stone Cold Jane Austen,69
37034165,2022-11-14,6,Doctor Pepper Sprite Fanta Orange Zero,66
37034165,2022-11-14,7,Lets get quizzical,64
37034165,2022-11-14,8,And the losers are....,60
37034165,2022-11-07,1,"Hey, Does Twitter Smell Like Nachos To Anyone Else?",78
37034165,2022-11-07,2,Intrusive T.H.O.T.S.,75
37034165,2022-11-07,3,doctor pepper,71
37034165,2022-11-07,4,Simple Minds,67
37034165,2022-11-07,5,Anything but last,67
37034165,2022-11-07,6,404 Rabbits Not Found,66
37034165,2022-11-07,7,"Alpaca Lips, Meow",65
37034165,2022-11-07,8,... and in last place,64
37034165,2022-11-07,9,Defiantly Tacoma,57
37034165,2022-11-07,10,Cs Get Degrees,44
37034165,2022-10-24,1,The Tired and the Uninspired,79
37034165,2022-10-24,2,Table Of Sadness,78
37034165,2022-10-24,3,Sunak the Snack [3RD],76
37034165,2022-10-24,4,Gaba-Ghouls,76
37034165,2022-10-24,5,A Few Rural Walruses,73
37034165,2022-10-24,6,Dream Warriors,71
37034165,2022-10-24,7,Hungry Zombies,71
37034165,2022-10-24,8,Tits or Treats,65
37034165,2022-10-24,9,we came late,59
37034165,2022-10-24,10,Mother&Daughter,46
37034165,2022-10-24,11,M27,18
37034165,2022-10-10,1,Fun Team Name,81
37034165,2022-10-10,2,So Hoppy We Can Barley Stand It,77
37034165,2022-10-10,3,Witness the quizness [3RD],76
37034165,2022-10-10,4,3 Men and a Katie,76
37034165,2022-10-10,5,Charles and Charles in Charge,76
37034165,2022-10-10,6,Think happy thots,73
37034165,2022-10-10,7,... and in last place,69
37034165,2022-10-10,8,The Plastics,39
37034165,2022-10-03,1,Lets get quizzical [1ST],88
37034165,2022-10-03,2,Adventures In Babysitting Billionaires [2ND],88
37034165,2022-10-03,3,Charles & Charles in Charge,87
37034165,2022-10-03,4,Witness the quizness,86
37034165,2022-10-03,5,Dongtoberfest,86
37034165,2022-10-03,6,Bivalent Flaming Hot Pumpkin spice Vaccine,82
37034165,2022-10-03,7,Trivia Tramps,80
37034165,2022-10-03,8,... and in last place,77
37034165,2022-10-03,9,The Elmer Fudds,72
37034165,2022-10-03,10,Shitshow Moms,71
37034165,2022-09-26,1,Doctor Teeth And The Trombiverse Of Madness,89
37034165,2022-09-26,2,The Nickel Citizens,89
37034165,2022-09-26,3,Ariana Venti,84
37034165,2022-09-26,4,Goudafellows,80
37034165,2022-09-26,5,Witness the Quizness,78
37034165,2022-09-26,6,Please Worry Darling,76
37034165,2022-09-26,7,Always late,75
37034165,2022-09-26,8,Jim Cantore splooshing his way to Florida,69
37034165,2022-09-26,9,[Papa Sierra],8
37034165,2022-09-19,1,The Queue Is Dead. Long Live The Queue.,87
37034165,2022-09-19,2,Mylos Militia,80
37034165,2022-09-19,3,Sugar Caddy [3RD],77
37034165,2022-09-19,4,... and in last place,77
37034165,2022-09-19,5,Goudafellas,72
37034165,2022-09-19,6,Charles and Charles III in Charge,72
37034165,2022-09-19,7,"I dont eat cats, Im allergic",70
37034165,2022-09-19,8,Dianna's revenge,67
37034165,2022-09-19,9,Sumner? I hardly know her!,66
37034165,2022-09-19,10,That's a lot of rabbits,65
37034165,2022-09-19,11,Witness the quizness,63
37034165,2022-09-19,12,[Mylos Militia],0
37034165,2022-09-12,1,Oswald that ends Wald,78
37034165,2022-09-12,2,Mylos Militia,76
37034165,2022-09-12,3,Scotty By Nature,70
37034165,2022-09-12,4,Queen eye for the common guy,65
37034165,2022-09-12,5,Tater Thoughts,65
37034165,2022-09-12,6,Teachers Who Drink,52
37034165,2022-09-05,1,Joaquin Penis,79
37034165,2022-09-05,2,Gordys Home!,78
37034165,2022-09-05,3,... and in last place,74
37034165,2022-09-05,4,Witness the quizness,67
37034165,2022-09-05,5,The Milky Mermaids,66
37034165,2022-09-05,6,Quizzed in my Lusty Lion pants,64
37034165,2022-09-05,7,[Baby Mama],45
37034165,2022-08-22,1,Every Raindrop Everywhere All At Once,78
37034165,2022-08-22,2,Standing Room Only,74
37034165,2022-08-22,3,The Rural Walruses,70
37034165,2022-08-22,4,Charles and Charles in Charge,67
37034165,2022-08-22,5,... and in last place,65
37034165,2022-08-22,6,Witness the quizness,58
37034165,2022-08-22,7,Hip hip replacement!,58
37034165,2022-08-22,8,Queer Tots,55
37034165,2022-08-22,9,Lets get quizzical,48
37034165,2022-08-22,10,Comfortably Dumb,36
37034165,2022-08-15,1,Areola borealis,86
37034165,2022-08-15,2,I may have committed some *light* treason,85
37034165,2022-08-15,3,The Rural Walruses,79
37034165,2022-08-15,4,Witness the quizness,78
37034165,2022-08-15,5,TexSota,74
37034165,2022-08-15,6,Charles and Charles in Charge,70
37034165,2022-08-08,1,Trivia Newton John,71
37034165,2022-08-08,2,Charles and Charles in Charge,69
37034165,2022-08-08,3,... and in last place,67
37034165,2022-08-08,4,Witness the quizness,67
37034165,2022-08-08,5,Lets Get Quizzical,57
37034165,2022-08-08,6,Geeks Who Dont Drink round 2,46
37034165,2022-08-08,7,love and thunder,25
37034165,2022-08-08,8,B&B,20
37034165,2022-08-01,1,Witness the quizness,69
37034165,2022-08-01,2,Orange Crush,67
37034165,2022-08-01,3,Charles & Charles In Charge,65
37034165,2022-08-01,4,Look What You Made Me CO2,64
37034165,2022-08-01,5,Dead_s,64
37034165,2022-08-01,6,Geeks who dont drink,63
37034165,2022-08-01,7,A few rural walruses,61
37034165,2022-08-01,8,Air Dancer,57
37034165,2022-08-01,9,We love Harry Styles,53
37034165,2022-08-01,10,We thought this was speed dating,51
37034165,2022-08-01,11,[A few rural walruses],0
37034165,2022-07-18,1,A few rural walruses,78
37034165,2022-07-18,2,Improper Dancing,65
37034165,2022-07-18,3,Hayes & Confused,64
37034165,2022-07-18,4,My thermostat is set to throw Abbott into the lake,63
37034165,2022-07-18,5,we cant decide,59
37034165,2022-07-18,6,Random Citizen,8
37034165,2022-07-11,1,Penis Balls Deep in Meryl Streep,90
37034165,2022-07-11,2,Renegados Blancos,86
37034165,2022-07-11,3,The Rural Walruses,83
37034165,2022-07-11,4,5th Place Champs,77
37034165,2022-07-11,5,Witness the quizness,77
37034165,2022-07-11,6,"Two Weddings, a funeral, and a divorce",71
37034165,2022-07-11,7,Dance Commander,70
37034165,2022-06-27,1,Good Soup,78
37034165,2022-06-27,2,5th Place Champs (3rd),75
37034165,2022-06-27,3,Renegados Blancos (2nd),75
37034165,2022-06-27,4,Ernst & Young,72
37034165,2022-06-27,5,The Rural Walruses,70
37034165,2022-06-27,6,On the Podium?,69
37034165,2022-06-27,7,Laurens Last Hurrah,69
37034165,2022-06-27,8,Moms Who Drink 2,67
37034165,2022-06-27,9,Lets Get Quizzical,63
37034165,2022-06-27,10,Trivia Guys,60
37034165,2022-06-27,11,Thunderbolts and Lightning,58
37034165,2022-06-27,12,Geeksquad,21
37034165,2022-06-27,13,Moms Who Drink NA,0
37034165,2022-06-13,1,Skynet Has Become Self-Aware And Its Just As Anxious As The Rest Of Us,79
37034165,2022-06-13,2,GenXTC,76
37034165,2022-06-13,3,Inebriated Giulianis,74
37034165,2022-06-13,4,The Quizard of Oz,70
37034165,2022-06-13,5,Better Off Ed,64
37034165,2022-06-13,6,Tequila Mockingbird,63
37034165,2022-06-13,7,AWEEK Team,61
37034165,2022-06-13,8,RT Austin,36
37034165,2022-06-06,1,Tell you what man that dang ol Texas heat man melts your face like a dang ol Indiana Jones Nazi man,82
37034165,2022-06-06,2,Renegados Blancos [DQ],78
37034165,2022-06-06,3,Back on the podium [3RD],77
37034165,2022-06-06,4,A Few Rural Walruses,77
37034165,2022-06-06,5,Sweat through the couch,74
37034165,2022-06-06,6,Witness the quizness,73
37034165,2022-06-06,7,Woo girls and boys,69
37034165,2022-06-06,8,Registered Nerds,66
37034165,2022-06-06,9,Nobody Expects the Spanish inQUIZition,65
37034165,2022-06-06,10,True Grit,58
